Time,Pulse
02:01:23_930,52
02:01:23_940,52
02:01:23_950,52
02:01:23_960,52
02:01:23_970,52
02:01:23_980,52
02:01:23_990,52
02:01:24_000,52
02:01:24_010,52
02:01:24_020,52
02:01:24_030,52
02:01:24_040,52
02:01:24_050,52
02:01:24_060,52
02:01:24_070,52
02:01:24_080,52
02:01:24_090,52
02:01:24_100,52
02:01:24_110,52
02:01:24_120,52
02:01:24_130,52
02:01:24_140,52
02:01:24_150,52
02:01:24_160,52
02:01:24_170,52
02:01:24_180,52
02:01:24_190,52
02:01:24_200,52
02:01:24_210,52
02:01:24_220,52
02:01:24_230,52
02:01:24_240,52
02:01:24_250,52
02:01:24_260,52
02:01:24_270,52
02:01:24_280,52
02:01:24_290,52
02:01:24_300,52
02:01:24_310,52
02:01:24_320,52
02:01:24_330,52
02:01:24_340,52
02:01:24_350,52
02:01:24_360,52
02:01:24_370,52
02:01:24_380,52
02:01:24_390,52
02:01:24_400,52
02:01:24_410,52
02:01:24_420,52
02:01:24_430,52
02:01:24_440,52
02:01:24_450,52
02:01:24_460,52
02:01:24_470,52
02:01:24_480,52
02:01:24_490,52
02:01:24_500,52
02:01:24_510,52
02:01:24_520,52
02:01:24_530,52
02:01:24_540,52
02:01:24_550,52
02:01:24_560,52
02:01:24_570,52
02:01:24_580,52
02:01:24_590,52
02:01:24_600,52
02:01:24_610,52
02:01:24_620,52
02:01:24_630,52
02:01:24_640,52
02:01:24_650,52
02:01:24_660,52
02:01:24_670,52
02:01:24_680,52
02:01:24_690,52
02:01:24_700,52
02:01:24_710,52
02:01:24_720,52
02:01:24_730,52
02:01:24_740,52
02:01:24_750,52
02:01:24_760,52
02:01:24_770,52
02:01:24_780,52
02:01:24_790,52
02:01:24_800,52
02:01:24_810,52
02:01:24_820,52
02:01:24_830,52
02:01:24_840,52
02:01:24_850,52
02:01:24_860,52
02:01:24_870,52
02:01:24_880,52
02:01:24_890,52
02:01:24_900,52
02:01:24_910,52
02:01:24_920,52
02:01:24_930,52
02:01:24_940,52
02:01:24_950,52
02:01:24_960,52
02:01:24_970,52
02:01:24_980,52
02:01:24_990,52
02:01:25_000,52
02:01:25_010,52
02:01:25_020,52
02:01:25_030,52
02:01:25_040,52
02:01:25_050,52
02:01:25_060,52
02:01:25_070,52
02:01:25_080,52
02:01:25_090,52
02:01:25_100,52
02:01:25_110,52
02:01:25_120,52
02:01:25_130,52
02:01:25_140,52
02:01:25_150,52
02:01:25_160,52
02:01:25_170,52
02:01:25_180,52
02:01:25_190,52
02:01:25_200,52
02:01:25_210,52
02:01:25_220,52
02:01:25_230,52
02:01:25_240,52
02:01:25_250,52
02:01:25_260,52
02:01:25_270,52
02:01:25_280,52
02:01:25_290,52
02:01:25_300,52
02:01:25_310,52
02:01:25_320,52
02:01:25_330,52
02:01:25_340,52
02:01:25_350,52
02:01:25_360,52
02:01:25_370,52
02:01:25_380,52
02:01:25_390,52
02:01:25_400,52
02:01:25_410,52
02:01:25_420,52
02:01:25_430,52
02:01:25_440,52
02:01:25_450,52
02:01:25_460,52
02:01:25_470,52
02:01:25_480,52
02:01:25_490,52
02:01:25_500,52
02:01:25_510,52
02:01:25_520,52
02:01:25_530,52
02:01:25_540,52
02:01:25_550,52
02:01:25_560,52
02:01:25_570,52
02:01:25_580,52
02:01:25_590,52
02:01:25_600,52
02:01:25_610,52
02:01:25_620,52
02:01:25_630,52
02:01:25_640,52
02:01:25_650,52
02:01:25_660,52
02:01:25_670,52
02:01:25_680,52
02:01:25_690,52
02:01:25_700,52
02:01:25_710,52
02:01:25_720,52
02:01:25_730,52
02:01:25_740,52
02:01:25_750,52
02:01:25_760,52
02:01:25_770,52
02:01:25_780,52
02:01:25_790,52
02:01:25_800,52
02:01:25_810,52
02:01:25_820,52
02:01:25_830,52
02:01:25_840,52
02:01:25_850,52
02:01:25_860,52
02:01:25_870,52
02:01:25_880,52
02:01:25_890,52
02:01:25_900,52
02:01:25_910,52
02:01:25_920,52
02:01:25_930,52
02:01:25_940,52
02:01:25_950,52
02:01:25_960,52
02:01:25_970,52
02:01:25_980,52
02:01:25_990,52
02:01:26_000,52
02:01:26_010,52
02:01:26_020,52
02:01:26_030,52
02:01:26_040,52
02:01:26_050,52
02:01:26_060,52
02:01:26_070,52
02:01:26_080,52
02:01:26_090,52
02:01:26_100,52
02:01:26_110,52
02:01:26_120,52
02:01:26_130,52
02:01:26_140,52
02:01:26_150,52
02:01:26_160,52
02:01:26_170,52
02:01:26_180,52
02:01:26_190,52
02:01:26_200,52
02:01:26_210,52
02:01:26_220,52
02:01:26_230,52
02:01:26_240,52
02:01:26_250,52
02:01:26_260,52
02:01:26_270,52
02:01:26_280,52
02:01:26_290,52
02:01:26_300,52
02:01:26_310,52
02:01:26_320,52
02:01:26_330,52
02:01:26_340,52
02:01:26_350,52
02:01:26_360,52
02:01:26_370,52
02:01:26_380,52
02:01:26_390,52
02:01:26_400,52
02:01:26_410,52
02:01:26_420,52
02:01:26_430,52
02:01:26_440,52
02:01:26_450,52
02:01:26_460,52
02:01:26_470,52
02:01:26_480,52
02:01:26_490,52
02:01:26_500,52
02:01:26_510,52
02:01:26_520,52
02:01:26_530,52
02:01:26_540,52
02:01:26_550,52
02:01:26_560,52
02:01:26_570,52
02:01:26_580,52
02:01:26_590,52
02:01:26_600,52
02:01:26_610,52
02:01:26_620,52
02:01:26_630,52
02:01:26_640,52
02:01:26_650,52
02:01:26_660,52
02:01:26_670,52
02:01:26_680,52
02:01:26_690,52
02:01:26_700,52
02:01:26_710,52
02:01:26_720,52
02:01:26_730,52
02:01:26_740,52
02:01:26_750,52
02:01:26_760,52
02:01:26_770,52
02:01:26_780,52
02:01:26_790,52
02:01:26_800,52
02:01:26_810,52
02:01:26_820,52
02:01:26_830,52
02:01:26_840,52
02:01:26_850,52
02:01:26_860,52
02:01:26_870,52
02:01:26_880,52
02:01:26_890,52
02:01:26_900,52
02:01:26_910,52
02:01:26_920,52
02:01:26_930,52
02:01:26_940,52
02:01:26_950,52
02:01:26_960,52
02:01:26_970,52
02:01:26_980,52
02:01:26_990,52
02:01:27_000,52
02:01:27_010,52
02:01:27_020,52
02:01:27_030,52
02:01:27_040,52
02:01:27_050,52
02:01:27_060,52
02:01:27_070,52
02:01:27_080,52
02:01:27_090,52
02:01:27_100,52
02:01:27_110,52
02:01:27_120,52
02:01:27_130,52
02:01:27_140,52
02:01:27_150,52
02:01:27_160,52
02:01:27_170,52
02:01:27_180,52
02:01:27_190,52
02:01:27_200,52
02:01:27_210,52
02:01:27_220,52
02:01:27_230,52
02:01:27_240,52
02:01:27_250,52
02:01:27_260,52
02:01:27_270,52
02:01:27_280,52
02:01:27_290,52
02:01:27_300,52
02:01:27_310,52
02:01:27_320,52
02:01:27_330,52
02:01:27_340,52
02:01:27_350,52
02:01:27_360,52
02:01:27_370,52
02:01:27_380,52
02:01:27_390,52
02:01:27_400,52
02:01:27_410,52
02:01:27_420,52
02:01:27_430,52
02:01:27_440,52
02:01:27_450,52
02:01:27_460,52
02:01:27_470,52
02:01:27_480,52
02:01:27_490,52
02:01:27_500,52
02:01:27_510,52
02:01:27_520,52
02:01:27_530,52
02:01:27_540,52
02:01:27_550,52
02:01:27_560,52
02:01:27_570,52
02:01:27_580,52
02:01:27_590,52
02:01:27_600,52
02:01:27_610,52
02:01:27_620,52
02:01:27_630,52
02:01:27_640,52
02:01:27_650,52
02:01:27_660,52
02:01:27_670,52
02:01:27_680,52
02:01:27_690,52
02:01:27_700,52
02:01:27_710,52
02:01:27_720,52
02:01:27_730,52
02:01:27_740,52
02:01:27_750,52
02:01:27_760,52
02:01:27_770,52
02:01:27_780,52
02:01:27_790,52
02:01:27_800,52
02:01:27_810,52
02:01:27_820,52
02:01:27_830,52
02:01:27_840,52
02:01:27_850,52
02:01:27_860,52
02:01:27_870,52
02:01:27_880,52
02:01:27_890,52
02:01:27_900,52
02:01:27_910,52
02:01:27_920,52
02:01:27_930,52
02:01:27_940,52
02:01:27_950,52
02:01:27_960,52
02:01:27_970,52
02:01:27_980,52
02:01:27_990,52
02:01:28_000,52
02:01:28_010,52
02:01:28_020,52
02:01:28_030,52
02:01:28_040,52
02:01:28_050,52
02:01:28_060,52
02:01:28_070,52
02:01:28_080,52
02:01:28_090,52
02:01:28_100,52
02:01:28_110,52
02:01:28_120,52
02:01:28_130,52
02:01:28_140,52
02:01:28_150,52
02:01:28_160,52
02:01:28_170,52
02:01:28_180,52
02:01:28_190,52
02:01:28_200,52
02:01:28_210,52
02:01:28_220,52
02:01:28_230,52
02:01:28_240,52
02:01:28_250,52
02:01:28_260,52
02:01:28_270,52
02:01:28_280,52
02:01:28_290,52
02:01:28_300,52
02:01:28_310,52
02:01:28_320,52
02:01:28_330,52
02:01:28_340,52
02:01:28_350,52
02:01:28_360,52
02:01:28_370,52
02:01:28_380,52
02:01:28_390,52
02:01:28_400,52
02:01:28_410,52
02:01:28_420,52
02:01:28_430,52
02:01:28_440,52
02:01:28_450,52
02:01:28_460,52
02:01:28_470,52
02:01:28_480,52
02:01:28_490,52
02:01:28_500,52
02:01:28_510,52
02:01:28_520,52
02:01:28_530,52
02:01:28_540,52
02:01:28_550,52
02:01:28_560,52
02:01:28_570,52
02:01:28_580,52
02:01:28_590,52
02:01:28_600,52
02:01:28_610,52
02:01:28_620,52
02:01:28_630,52
02:01:28_640,52
02:01:28_650,52
02:01:28_660,52
02:01:28_670,52
02:01:28_680,52
02:01:28_690,52
02:01:28_700,52
02:01:28_710,52
02:01:28_720,52
02:01:28_730,52
02:01:28_740,52
02:01:28_750,52
02:01:28_760,52
02:01:28_770,52
02:01:28_780,52
02:01:28_790,52
02:01:28_800,52
02:01:28_810,52
02:01:28_820,52
02:01:28_830,52
02:01:28_840,52
02:01:28_850,52
02:01:28_860,52
02:01:28_870,52
02:01:28_880,52
02:01:28_890,52
02:01:28_900,52
02:01:28_910,52
02:01:28_920,52
02:01:28_930,52
02:01:28_940,52
02:01:28_950,52
02:01:28_960,52
02:01:28_970,52
02:01:28_980,52
02:01:28_990,52
02:01:29_000,52
02:01:29_010,52
02:01:29_020,52
02:01:29_030,52
02:01:29_040,52
02:01:29_050,52
02:01:29_060,52
02:01:29_070,52
02:01:29_080,52
02:01:29_090,52
02:01:29_100,52
02:01:29_110,52
02:01:29_120,52
02:01:29_130,52
02:01:29_140,52
02:01:29_150,52
02:01:29_160,52
02:01:29_170,52
02:01:29_180,52
02:01:29_190,52
02:01:29_200,52
02:01:29_210,52
02:01:29_220,52
02:01:29_230,52
02:01:29_240,52
02:01:29_250,52
02:01:29_260,52
02:01:29_270,52
02:01:29_280,52
02:01:29_290,52
02:01:29_300,52
02:01:29_310,52
02:01:29_320,52
02:01:29_330,52
02:01:29_340,52
02:01:29_350,52
02:01:29_360,52
02:01:29_370,52
02:01:29_380,52
02:01:29_390,52
02:01:29_400,52
02:01:29_410,52
02:01:29_420,52
02:01:29_430,52
02:01:29_440,52
02:01:29_450,52
02:01:29_460,52
02:01:29_470,52
02:01:29_480,52
02:01:29_490,52
02:01:29_500,52
02:01:29_510,52
02:01:29_520,52
02:01:29_530,52
02:01:29_540,52
02:01:29_550,52
02:01:29_560,52
02:01:29_570,52
02:01:29_580,52
02:01:29_590,52
02:01:29_600,52
02:01:29_610,52
02:01:29_620,52
02:01:29_630,52
02:01:29_640,52
02:01:29_650,52
02:01:29_660,52
02:01:29_670,52
02:01:29_680,52
02:01:29_690,52
02:01:29_700,52
02:01:29_710,52
02:01:29_720,52
02:01:29_730,52
02:01:29_740,52
02:01:29_750,52
02:01:29_760,52
02:01:29_770,52
02:01:29_780,52
02:01:29_790,52
02:01:29_800,52
02:01:29_810,52
02:01:29_820,52
02:01:29_830,52
02:01:29_840,52
02:01:29_850,51
02:01:29_860,51
02:01:29_870,51
02:01:29_880,51
02:01:29_890,51
02:01:29_900,51
02:01:29_910,51
02:01:29_920,51
02:01:29_930,51
02:01:29_940,51
02:01:29_950,51
02:01:29_960,51
02:01:29_970,51
02:01:29_980,51
02:01:29_990,51
02:01:30_000,51
02:01:30_010,51
02:01:30_020,51
02:01:30_030,51
02:01:30_040,51
02:01:30_050,51
02:01:30_060,51
02:01:30_070,51
02:01:30_080,51
02:01:30_090,51
02:01:30_100,51
02:01:30_110,51
02:01:30_120,51
02:01:30_130,51
02:01:30_140,51
02:01:30_150,51
02:01:30_160,51
02:01:30_170,51
02:01:30_180,51
02:01:30_190,51
02:01:30_200,51
02:01:30_210,51
02:01:30_220,51
02:01:30_230,51
02:01:30_240,51
02:01:30_250,51
02:01:30_260,51
02:01:30_270,51
02:01:30_280,51
02:01:30_290,51
02:01:30_300,51
02:01:30_310,51
02:01:30_320,51
02:01:30_330,51
02:01:30_340,51
02:01:30_350,51
02:01:30_360,51
02:01:30_370,51
02:01:30_380,51
02:01:30_390,51
02:01:30_400,51
02:01:30_410,51
02:01:30_420,51
02:01:30_430,51
02:01:30_440,51
02:01:30_450,51
02:01:30_460,51
02:01:30_470,51
02:01:30_480,51
02:01:30_490,51
02:01:30_500,51
02:01:30_510,51
02:01:30_520,51
02:01:30_530,51
02:01:30_540,51
02:01:30_550,51
02:01:30_560,51
02:01:30_570,51
02:01:30_580,51
02:01:30_590,51
02:01:30_600,51
02:01:30_610,51
02:01:30_620,51
02:01:30_630,51
02:01:30_640,51
02:01:30_650,51
02:01:30_660,51
02:01:30_670,51
02:01:30_680,51
02:01:30_690,51
02:01:30_700,51
02:01:30_710,51
02:01:30_720,51
02:01:30_730,51
02:01:30_740,51
02:01:30_750,51
02:01:30_760,51
02:01:30_770,51
02:01:30_780,51
02:01:30_790,51
02:01:30_800,51
02:01:30_810,51
02:01:30_820,51
02:01:30_830,51
02:01:30_840,51
02:01:30_850,51
02:01:30_860,51
02:01:30_870,51
02:01:30_880,51
02:01:30_890,51
02:01:30_900,51
02:01:30_910,51
02:01:30_920,51
02:01:30_930,51
02:01:30_940,51
02:01:30_950,51
02:01:30_960,51
02:01:30_970,51
02:01:30_980,51
02:01:30_990,51
02:01:31_000,51
02:01:31_010,51
02:01:31_020,51
02:01:31_030,51
02:01:31_040,51
02:01:31_050,51
02:01:31_060,51
02:01:31_070,51
02:01:31_080,51
02:01:31_090,51
02:01:31_100,51
02:01:31_110,51
02:01:31_120,51
02:01:31_130,51
02:01:31_140,51
02:01:31_150,51
02:01:31_160,51
02:01:31_170,51
02:01:31_180,51
02:01:31_190,51
02:01:31_200,51
02:01:31_210,51
02:01:31_220,51
02:01:31_230,51
02:01:31_240,51
02:01:31_250,51
02:01:31_260,51
02:01:31_270,51
02:01:31_280,51
02:01:31_290,51
02:01:31_300,51
02:01:31_310,51
02:01:31_320,51
02:01:31_330,51
02:01:31_340,51
02:01:31_350,51
02:01:31_360,51
02:01:31_370,51
02:01:31_380,51
02:01:31_390,51
02:01:31_400,51
02:01:31_410,51
02:01:31_420,51
02:01:31_430,51
02:01:31_440,51
02:01:31_450,51
02:01:31_460,51
02:01:31_470,51
02:01:31_480,51
02:01:31_490,51
02:01:31_500,51
02:01:31_510,51
02:01:31_520,51
02:01:31_530,51
02:01:31_540,51
02:01:31_550,51
02:01:31_560,51
02:01:31_570,51
02:01:31_580,51
02:01:31_590,51
02:01:31_600,51
02:01:31_610,51
02:01:31_620,51
02:01:31_630,51
02:01:31_640,51
02:01:31_650,51
02:01:31_660,51
02:01:31_670,51
02:01:31_680,51
02:01:31_690,51
02:01:31_700,51
02:01:31_710,51
02:01:31_720,51
02:01:31_730,51
02:01:31_740,51
02:01:31_750,51
02:01:31_760,51
02:01:31_770,51
02:01:31_780,51
02:01:31_790,51
02:01:31_800,51
02:01:31_810,51
02:01:31_820,51
02:01:31_830,51
02:01:31_840,51
02:01:31_850,51
02:01:31_860,51
02:01:31_870,51
02:01:31_880,51
02:01:31_890,51
02:01:31_900,51
02:01:31_910,51
02:01:31_920,51
02:01:31_930,51
02:01:31_940,51
02:01:31_950,51
02:01:31_960,51
02:01:31_970,51
02:01:31_980,51
02:01:31_990,51
02:01:32_000,51
02:01:32_010,51
02:01:32_020,51
02:01:32_030,51
02:01:32_040,51
02:01:32_050,51
02:01:32_060,51
02:01:32_070,51
02:01:32_080,51
02:01:32_090,51
02:01:32_100,51
02:01:32_110,51
02:01:32_120,51
02:01:32_130,51
02:01:32_140,51
02:01:32_150,51
02:01:32_160,51
02:01:32_170,51
02:01:32_180,51
02:01:32_190,51
02:01:32_200,51
02:01:32_210,51
02:01:32_220,51
02:01:32_230,51
02:01:32_240,51
02:01:32_250,51
02:01:32_260,51
02:01:32_270,51
02:01:32_280,51
02:01:32_290,51
02:01:32_300,51
02:01:32_310,51
02:01:32_320,51
02:01:32_330,51
02:01:32_340,51
02:01:32_350,51
02:01:32_360,51
02:01:32_370,51
02:01:32_380,51
02:01:32_390,51
02:01:32_400,51
02:01:32_410,51
02:01:32_420,51
02:01:32_430,51
02:01:32_440,51
02:01:32_450,51
02:01:32_460,51
02:01:32_470,51
02:01:32_480,51
02:01:32_490,51
02:01:32_500,51
02:01:32_510,51
02:01:32_520,51
02:01:32_530,51
02:01:32_540,51
02:01:32_550,51
02:01:32_560,51
02:01:32_570,51
02:01:32_580,51
02:01:32_590,51
02:01:32_600,51
02:01:32_610,51
02:01:32_620,51
02:01:32_630,51
02:01:32_640,51
02:01:32_650,51
02:01:32_660,51
02:01:32_670,51
02:01:32_680,51
02:01:32_690,51
02:01:32_700,51
02:01:32_710,51
02:01:32_720,51
02:01:32_730,51
02:01:32_740,51
02:01:32_750,51
02:01:32_760,51
02:01:32_770,51
02:01:32_780,51
02:01:32_790,51
02:01:32_800,51
02:01:32_810,51
02:01:32_820,51
02:01:32_830,51
02:01:32_840,51
02:01:32_850,51
02:01:32_860,51
02:01:32_870,51
02:01:32_880,51
02:01:32_890,51
02:01:32_900,51
02:01:32_910,51
02:01:32_920,51
02:01:32_930,51
02:01:32_940,51
02:01:32_950,51
02:01:32_960,51
02:01:32_970,51
02:01:32_980,51
02:01:32_990,51
02:01:33_000,51
02:01:33_010,51
02:01:33_020,51
02:01:33_030,51
02:01:33_040,51
02:01:33_050,51
02:01:33_060,51
02:01:33_070,51
02:01:33_080,51
02:01:33_090,51
02:01:33_100,51
02:01:33_110,51
02:01:33_120,51
02:01:33_130,51
02:01:33_140,51
02:01:33_150,51
02:01:33_160,51
02:01:33_170,51
02:01:33_180,51
02:01:33_190,51
02:01:33_200,51
02:01:33_210,51
02:01:33_220,51
02:01:33_230,51
02:01:33_240,51
02:01:33_250,51
02:01:33_260,51
02:01:33_270,51
02:01:33_280,51
02:01:33_290,51
02:01:33_300,51
02:01:33_310,51
02:01:33_320,51
02:01:33_330,51
02:01:33_340,51
02:01:33_350,51
02:01:33_360,51
02:01:33_370,51
02:01:33_380,51
02:01:33_390,51
02:01:33_400,51
02:01:33_410,51
02:01:33_420,51
02:01:33_430,51
02:01:33_440,51
02:01:33_450,51
02:01:33_460,51
02:01:33_470,51
02:01:33_480,51
02:01:33_490,51
02:01:33_500,51
02:01:33_510,51
02:01:33_520,51
02:01:33_530,51
02:01:33_540,51
02:01:33_550,51
02:01:33_560,51
02:01:33_570,51
02:01:33_580,51
02:01:33_590,51
02:01:33_600,51
02:01:33_610,51
02:01:33_620,51
02:01:33_630,51
02:01:33_640,51
02:01:33_650,51
02:01:33_660,51
02:01:33_670,51
02:01:33_680,51
02:01:33_690,51
02:01:33_700,51
02:01:33_710,51
02:01:33_720,51
02:01:33_730,51
02:01:33_740,51
02:01:33_750,51
02:01:33_760,51
02:01:33_770,51
02:01:33_780,51
02:01:33_790,51
02:01:33_800,51
02:01:33_810,51
02:01:33_820,51
02:01:33_830,51
02:01:33_840,51
02:01:33_850,51
02:01:33_860,51
02:01:33_870,51
02:01:33_880,51
02:01:33_890,51
02:01:33_900,51
02:01:33_910,51
02:01:33_920,51
02:01:33_930,51
02:01:33_940,51
02:01:33_950,51
02:01:33_960,51
02:01:33_970,51
02:01:33_980,51
02:01:33_990,51
02:01:34_000,51
02:01:34_010,51
02:01:34_020,51
02:01:34_030,51
02:01:34_040,51
02:01:34_050,51
02:01:34_060,51
02:01:34_070,51
02:01:34_080,51
02:01:34_090,51
02:01:34_100,51
02:01:34_110,51
02:01:34_120,51
02:01:34_130,51
02:01:34_140,51
02:01:34_150,51
02:01:34_160,51
02:01:34_170,51
02:01:34_180,51
02:01:34_190,51
02:01:34_200,51
02:01:34_210,51
02:01:34_220,51
02:01:34_230,51
02:01:34_240,51
02:01:34_250,51
02:01:34_260,51
02:01:34_270,51
02:01:34_280,51
02:01:34_290,51
02:01:34_300,51
02:01:34_310,51
02:01:34_320,51
02:01:34_330,51
02:01:34_340,51
02:01:34_350,51
02:01:34_360,51
02:01:34_370,51
02:01:34_380,51
02:01:34_390,51
02:01:34_400,51
02:01:34_410,51
02:01:34_420,51
02:01:34_430,51
02:01:34_440,51
02:01:34_450,51
02:01:34_460,51
02:01:34_470,51
02:01:34_480,51
02:01:34_490,51
02:01:34_500,51
02:01:34_510,51
02:01:34_520,51
02:01:34_530,51
02:01:34_540,51
02:01:34_550,51
02:01:34_560,51
02:01:34_570,51
02:01:34_580,51
02:01:34_590,51
02:01:34_600,51
02:01:34_610,51
02:01:34_620,51
02:01:34_630,51
02:01:34_640,51
02:01:34_650,51
02:01:34_660,51
02:01:34_670,51
02:01:34_680,51
02:01:34_690,51
02:01:34_700,51
02:01:34_710,51
02:01:34_720,51
02:01:34_730,51
02:01:34_740,51
02:01:34_750,51
02:01:34_760,51
02:01:34_770,51
02:01:34_780,51
02:01:34_790,51
02:01:34_800,51
02:01:34_810,51
02:01:34_820,51
02:01:34_830,51
02:01:34_840,51
02:01:34_850,51
02:01:34_860,51
02:01:34_870,51
02:01:34_880,51
02:01:34_890,51
02:01:34_900,51
02:01:34_910,51
02:01:34_920,51
02:01:34_930,51
02:01:34_940,51
02:01:34_950,51
02:01:34_960,51
02:01:34_970,51
02:01:34_980,51
02:01:34_990,51
02:01:35_000,51
02:01:35_010,51
02:01:35_020,51
02:01:35_030,51
02:01:35_040,51
02:01:35_050,51
02:01:35_060,51
02:01:35_070,51
02:01:35_080,51
02:01:35_090,51
02:01:35_100,51
02:01:35_110,51
02:01:35_120,51
02:01:35_130,51
02:01:35_140,51
02:01:35_150,51
02:01:35_160,51
02:01:35_170,51
02:01:35_180,51
02:01:35_190,51
02:01:35_200,51
02:01:35_210,51
02:01:35_220,51
02:01:35_230,51
02:01:35_240,51
02:01:35_250,51
02:01:35_260,51
02:01:35_270,51
02:01:35_280,51
02:01:35_290,51
02:01:35_300,51
02:01:35_310,51
02:01:35_320,51
02:01:35_330,51
02:01:35_340,51
02:01:35_350,51
02:01:35_360,51
02:01:35_370,51
02:01:35_380,51
02:01:35_390,51
02:01:35_400,51
02:01:35_410,51
02:01:35_420,51
02:01:35_430,51
02:01:35_440,51
02:01:35_450,51
02:01:35_460,51
02:01:35_470,51
02:01:35_480,51
02:01:35_490,51
02:01:35_500,51
02:01:35_510,51
02:01:35_520,51
02:01:35_530,51
02:01:35_540,51
02:01:35_550,51
02:01:35_560,51
02:01:35_570,51
02:01:35_580,51
02:01:35_590,51
02:01:35_600,51
02:01:35_610,51
02:01:35_620,51
02:01:35_630,51
02:01:35_640,51
02:01:35_650,51
02:01:35_660,51
02:01:35_670,51
02:01:35_680,51
02:01:35_690,51
02:01:35_700,51
02:01:35_710,51
02:01:35_720,51
02:01:35_730,51
02:01:35_740,51
02:01:35_750,51
02:01:35_760,51
02:01:35_770,51
02:01:35_780,51
02:01:35_790,51
02:01:35_800,51
02:01:35_810,51
02:01:35_820,51
02:01:35_830,51
02:01:35_840,51
02:01:35_850,51
02:01:35_860,51
02:01:35_870,51
02:01:35_880,51
02:01:35_890,51
02:01:35_900,51
02:01:35_910,51
02:01:35_920,51
02:01:35_930,51
02:01:35_940,51
02:01:35_950,51
02:01:35_960,51
02:01:35_970,51
02:01:35_980,51
02:01:35_990,51
